title,url,date
“İstikrar ve Güven İklimini Garanti Altına Almak İçin Türkiye’nin Yeni Bir Sisteme İhtiyacı Var”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-14-van-01-hitap.mp4,14.05.2015
“Milletimiz Bu Seçimde de Eski Türkiye’ye Dönüşe İzin Vermeyecek”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-15-erzincan-01-acilis.mp4,15.05.2015
"Cumhurbaşkanı Erdoğan, IDEF 12'nci Uluslararası Savunma Sanayi Fuarı’nı Gezdi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-05-idef-gezi.mp4,05.05.2015
"Cumhurbaşkanı Erdoğan, Tekirdağ Büyükşehir Belediye Başkanlığını ziyaret etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-05-tekirdag-01-belediye.mp4,05.05.2015
“Yeni Türkiye’nin Karşısına Dikilen Tüm Engelleri Hep Birlikte Aşacağız”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-05-tekirdag-02-acilis.mp4,05.05.2015
"Cumhurbaşkanı Erdoğan, Cumhurbaşkanlığı Sarayı’nda Kurulan Kan Bağışı Çadırını Ziyaret Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-06-kanbagisi.mp4,06.05.2015
"Cumhurbaşkanı Erdoğan, KKTC Cumhurbaşkanı Akıncı’yı Cumhurbaşkanlığı Sarayı’nda resmî törenle karşıladı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-06-kibris-01-karsilama.mp4,06.05.2015
"“Kıbrıs’ta Adil ve Kalıcı Çözüm, Yalnızca Ada’daki Tarafların Değil, Tüm Uluslararası Toplumun Çıkarınadır”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-06-kibris-03-BT.mp4,06.05.2015
Cumhurbaşkanlığı Sofrası’nda 1915 Olayları Ele Alındı,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-07-sofra.mp4,07.05.2015
“Hayalleri 81 Vilayetimize Dahi Ulaşamayanların Aksine Biz 3 Kıtayı ve 7 İklimi Kucaklıyoruz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-07-tika.mp4,07.05.2015
“Küresel Ekonomide Büyümeye Ulaşmak İçin Özel Sektör Daha Çok Yatırım Yapmalı”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-08-b20.mp4,08.05.2015
"“Türkiye ve Milletimiz İçin Ne Düşünüyorsam, Ne Hedefliyorsam Onu Söylüyorum”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-08-ziraat.mp4,08.05.2015
"“Türkiye, AB’nin Sadece Siyasi Değil, Ekonomik İstikrarının da Anahtarıdır”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-09-ab.mp4,09.05.2015
"“Türkiye’nin Yeni Hedefi, Üretimle Birlikte Tasarımda da Dünyada Söz Sahibi Olmaktır”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-09-faruksarac.mp4,09.05.2015
"“Kurtuluş Savaşımızın Zafer Burcu İzmir, Yeni Türkiye Mücadelemizin de Öncülerinden Olacak”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-09-izmir-01-acilis.mp4,09.05.2015
MGK'da Paralel Devlet Yapılanması ve İllegal Oluşumlara Karşı Mücadele Vurgusu,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-29-mgk.mp4,29.04.2015
“Bu Toprakların Hiçbir Örgüt ve Hain Tarafından Kirletilmesine İzin Vermeyeceğiz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-29-tarim.mp4,29.04.2015
“Rejimin Muhafızı Olarak Tasarlanan Cumhurbaşkanlığı Sistemi 10 Ağustos 2014 İtibariyle Çöktü”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-30-bilkent.mp4,30.04.2015
"“Artık Cumhurbaşkanlığı Makamında, Vesayetin Muhafızı Değil, Milletin Yetki Verdiği Kendi Temsilcisi Var”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-30-otobusminibus.mp4,30.04.2015
"“Birilerinin Kendilerini Tatmini İçin, Tüm İstanbul Halkının Hukukunu Kimseye Çiğnetmeyiz”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-01-bayram.mp4,01.05.2015
"“Türkiye, Yeni Anayasasını Hazırlamalı ve Başkanlık Sistemine Geçmelidir”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-01-tobb.mp4,01.05.2015
"“Bu Ülkenin Geleceğini Ne Bölücü Örgüte, Ne de Paralel Örgüte Teslim Etmeyiz”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-02-batman-01-acilis.mp4,02.05.2015
“Projeleriyle Milletin Gönlünü Fethedemeyenlerin Silahla Milletin Oylarını Gasp Etmesine İzin Vermeyiz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-02-diyarbakir-01-acilis.mp4,02.05.2015
51. Cumhurbaşkanlığı Bisiklet Turu'nun Şampiyonu Durasek Oldu,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-03-bisiklet.mp4,03.05.2015
“Başkanlık Sistemi İçin Şartlar Olgunlaştı”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-03-rizeliler.mp4,03.05.2015
"“Artık Eski Türkiye Olmayacak, Şimdi Yeni Türkiye'yi İnşa Edeceğiz”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-04-mardin-01-acilis.mp4,04.05.2015
"“Bizi Zaferden Zafere Koşturan, İçinde Bulunduğumuz İnanç Birliğidir”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-04-siirt-01-acilis.mp4,04.05.2015
"Cumhurbaşkanı Erdoğan, TÜRGEV Emine Erdoğan Kız Öğrenci Yurdu’nun Açılış Törenine Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-04-siirt-02-turgev.mp4,04.05.2015
"“Amacımız, 2023 Yılında Savunma Sanayimizi Dışa Bağımlılıktan Tamamen Kurtarmaktır”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-05-idef.mp4,05.05.2015
"“Barış, Huzur ve Kardeşlik İkliminin Ülkeye Hakim Olması Birilerini Rahatsız Ediyor”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-03-bingol-01-hitap.mp4,03.06.2015
"“Sandıktan Çıkma Umudunu Kaybedenler, Sandığa Leke Sürmek İçin Çalışmaya Başladı”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-03-mersin-01-hitap.mp4,03.06.2015
"“7 Haziran’da Verilen Her Oy, Yeni Türkiye’nin İnşası Yolunda Bir Tuğla Vazifesi Görecek”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-04-manisa-01-hitap.mp4,04.06.2015
"“Bu Memlekette Her Seçim, Yeni Bir Kurtuluş Savaşı’dır”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-04-sivas-01-hitap.mp4,04.06.2015
“Türkiye’nin Mücadelesi 780 Bin Kilometrekare ile Sınırlandırılamayacak Kadar Büyüktür”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-05-eskisehir-01-hitap.mp4,05.06.2015
“Ankara 7 Haziran’da Tercihini Yine İstikrardan ve Güvenden Yana Yapacak”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-05-golbasi.mp4,05.06.2015
"“Gün, Türkiye’ye Sahip Çıkma ve Millete Hizmet İçin Yeni Bir Yol Açma Günüdür”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-06-agri-01-hitap.mp4,06.06.2015
"“Bu Seçim, İlk Defa Gri Tonların Olmadığı; Her Şeyin Siyah ve Beyaz Olarak Ayrıldığı Bir Seçim Olacak”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-06-ardahan-01-hitap.mp4,06.06.2015
"Cumhurbaşkanı Erdoğan, &quot;Diriliş Ertuğrul&quot; Dizisinin Setini Ziyaret Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-07-dirilis.mp4,07.06.2015
"&quot;Seçimlerin, Ülkemiz ve Milletimiz İçin Hayırlı Olmasını Temenni Ediyorum&quot;",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-07-secim.mp4,07.06.2015
“7 Haziran Türkiye İçin Bir Dönüm Noktasıdır”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-21-adiyaman-01-sincik.mp4,21.05.2015
"“Bizi Cumhurbaşkanlığı Makamına Egemen Güçler Değil, Millet Getirdi”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-21-adiyaman-02-acilis.mp4,21.05.2015
“Türkiye Uzay Çalışmaları Konusunda İddia Sahibi Ülkeler Arasına Girdi”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-21-tusas.mp4,21.05.2015
"“Bu Ülkeyi, Milleti, Ümmeti Bölmek İsteyenler Hesabını Verecek”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-22-havaalani.mp4,22.05.2015
"“Siz Meydanlarda Millete İllüzyon Yaparsanız, Millet de Seçim Sandığında Size Sürprizini Yapar”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-22-kahramanmaras-01-acilis.mp4,22.05.2015
“Fatih Projesi’yle Eğitimde Çok Güçlü ve Kaliteli Bir Altyapı Kuruyoruz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-22-tablet.mp4,22.05.2015
"“Eski Türkiye Koalisyonu, Tüm Gücünü Bölücü Örgütün Güdümündeki Partiye Tahsis Etmiş Durumdadır”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-23-antalya-01-acilis.mp4,23.05.2015
"Cumhurbaşkanı Erdoğan, Denizkurdu 2015 Tatbikatı'na Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-23-tatbikat.mp4,23.05.2015
“Bu Milleti ve Ümmeti Parçalamak İsteyenlere Prim Vermeyeceğiz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-24-urfa-01-acilis.mp4,24.05.2015
“Esnaf ile Sanatkârlarımız Bu Ülkenin ve Milletin Omurgasıdır”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-25-esnaf.mp4,25.05.2015
"“Enerji, Bir Rekabet Unsurundan Çok, Bir İş Birliği Unsuru Olmalıdır”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-25-forum.mp4,25.05.2015
"“Yeni Anayasa ve Başkanlık Sistemi, Artık Ülkemiz İçin Kaçınılmaz Hale Geldi”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-25-sultanbeyli.mp4,25.05.2015
“Bir Şehir İnşaatçılardan Çok Manevi Mimarlar Tarafından İnşa Edilir”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-26-hacibayram.mp4,26.05.2015
"“Türkiye'nin Kalbine Giden Yol, İstanbul'un Gönlünü Fethetmekten Geçer”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-26-uskudar-acilis.mp4,26.05.2015
"“Biz Çözüm Sürecini Örgüt ve Onun Güdümündeki Parti İçin Değil, Milletimiz İçin Başlattık”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-26-yuksekova-havalimani.mp4,26.05.2015
“Bu Millet Kendisine Hizmet Edeni Unutmadığı Gibi İhanet Edeni de Asla Unutmaz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-27-aydin-01-acilis.mp4,27.05.2015
“Kökü Olmayanlar Esen Her Rüzgârın Önünde Sürüklenip Gitmeye Mahkûmdur”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-27-tigem.mp4,27.05.2015
"“27 Mayıs Sabahı ‘Türk Ordusu Vazife Başında’ Manşeti Atanlar, Bugün Bizi Mursi'nin Akıbetiyle Tehdit Ediyor”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-27-usak-01-acilis.mp4,27.05.2015
“Millete Tepeden Bakanları Yine Milletin Desteğiyle Alaşağı Ettik”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-28-aksaray-01-acilis.mp4,28.05.2015
"“Yasakların Türkiye'sinden, Hürriyetlerin Türkiye'sine Ulaşılmasını Sağladık”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-28-nevsehir-01-acilis.mp4,28.05.2015
"“Milletimiz Bizimle Birlikte Yeni Türkiye’yi, Yeni Anayasayı ve Başkanlık Sistemini İstiyor”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-28-otobusculer.mp4,28.05.2015
"“Bizim Türkiye’den, Milletimizden, Bayrağımızdan ve Vatanımızdan Özge Sevdiğimiz Yok”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-29-adana-01-acilis.mp4,29.05.2015
"“Türkiye’deki Huzur, İstikrar ve Güven Ortamı, 78 Milyon Vatandaşın Geleceğe İlişkin Umutlarını Artırıyor”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-29-ziraat.mp4,29.05.2015
“İstanbul’un Yüreğinde 562 Yıldır Yanan Fetih Işığını Söndürmek İsteyenlere Asla İzin Vermeyeceğiz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-30-fetih.mp4,30.05.2015
“Milletimize Kaşıkla Verip Kepçeyle Geri Alan Siyaset Anlayışının Türkiye'ye Faturası Çok Ağır Oldu”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-31-ticaretodasi.mp4,31.05.2015
“Türkiye'nin Önünü Kesmek İsteyenlerin Nasıl Bir Araya Geldiği Millet Tarafından Çok İyi Görülüyor”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-01-erzurum-01-hitap.mp4,01.06.2015
“7 Haziran Bu Ülkenin Miladı Olacaktır”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-01-igdir-01-hitap.mp4,01.06.2015
“Bugüne Kadar Tüm Engelleri Milletimizin Desteği ve Hayır Duasıyla Aştık”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-02-iskenderun-01-hitap.mp4,02.06.2015
"“Sarıkamış Ruhunu Anlayamayan, Yeni Türkiye’yi de Anlayamaz”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-06-02-kars-01-hitap.mp4,02.06.2015
"Emine Erdoğan, Arnavutluk’ta Arıcıklar Kreş ve Anaokulu’nun Açılışına Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-13-arnavutluk-10-ee-kres.mp4,13.05.2015
"Emine Erdoğan, ‘Tabiat Eczanesinden Sağlıklı Yaşama’ Paneline Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-11-ee-tabiateczanesi.mp4,11.05.2015
"Emine Erdoğan, Toplumsal Cinsiyet Eşitliğine Duyarlı Üniversite Çalıştayına Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-05-07-ee-calistay.mp4,07.05.2015
"Cumhurbaşkanı Erdoğan, Kuveytli İş Adamları ile Bir Araya Geldi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-kuveyt-08-kahvalti.mp4,27.04.2015
"Cumhurbaşkanı Erdoğan, Emir Şeyh Sabah ile baş başa görüştü",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-kuveyt-10-emirahmedsabah.mp4,27.04.2015
"Cumhurbaşkanı Erdoğan, AYM'nin 53. Kuruluş Yıl Dönümü Törenine Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-anayasa.mp4,27.04.2015
"Cumhurbaşkanı Erdoğan’dan, AYM Başkanı ve Üyelerine Öğle Yemeği",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-anayasa-yemek.mp4,27.04.2015
Cumhurbaşkanı Erdoğan Kuveyt’e Gitti,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-kuveyt-01-bt.mp4,27.04.2015
“Yetki Gaspı Yapan Bir Yargı Merci Var”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-kuveyt-02-sc.mp4,27.04.2015
Cumhurbaşkanı Erdoğan Kuveyt'te,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-kuveyt-03-karsilama.mp4,27.04.2015
"“Bu Ülke, Sermayelerin Değil; Millî İradenin Egemen Olduğu Bir Ülke Olarak Yoluna Devam Edecek”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-25-musiad.mp4,25.04.2015
"Emine Erdoğan, Kuveyt El Dokuma Sanatları Müzesi’ni Ziyaret Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-27-kuveyt-11-ee-muze.mp4,27.04.2015
Çanakkale Kara Savaşları'nın 100. Yıl Dönümü: 16 Devlet Başkanı Şehitler Abidesinde,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-24-canakkle-01-toren.mp4,24.04.2015
"Cumhurbaşkanı Erdoğan, İngiliz Anıtı'ndaki Törene Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-24-canakkle-02-ingilizaniti.mp4,24.04.2015
Çanakkale Kara Savaşları'nın 100. yıl dönümü anma törenlerine katılan konuk devlet başkanları onuruna akşam yemeği,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-24-canakkle-03-yemek.mp4,24.04.2015
"“Çocuklara daha iyi, daha mutlu ve müreffeh bir gelecek bırakabilmek için çok çalışıyoruz”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-23-meb-02.mp4,23.04.2015
"Cumhurbaşkanı Erdoğan, 23 Nisan Çocuklarını Cumhurbaşkanlığı Sarayı’nda Kabul Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-23-meb-01.mp4,23.04.2015
"“Öne Sürülen Ermeni İddialarının Hepsi Dayanaksızdır, Mesnetsizdir”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-23-bariszirvesi.mp4,23.04.2015
Irak Cumhurbaşkanı Masum Cumhurbaşkanlığı Sarayı’nda,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-22-irak-01-resmikarsilama.mp4,22.04.2015
"Cumhurbaşkanı Erdoğan, Irak Cumhurbaşkanı Masum ile baş başa görüştü",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-22-irak-02-basbasa.mp4,22.04.2015
“Türkiye ile Irak Arasında Yüzyıllara Uzanan Dostluk ve Kardeşlik Bağları Var”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-22-irak-03-BT.mp4,22.04.2015
Avustralya Başbakanı Abbott Cumhurbaşkanlığı Sarayı’nda,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-22-avustralya.mp4,22.04.2015
BM Kalkınma Programı Başkanı Clark Cumhurbaşkanlığı Sarayı’nda,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-21-UNDP.mp4,21.04.2015
"Emine Erdoğan, TOGEM Üyelerini Kabul Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-21-ee-togem.mp4,21.04.2015
Cumhurbaşkanlığı Sarayı Dünya Çocuklarını Ağırladı,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-21-23Nisan.mp4,21.04.2015
“4G ile Vakit Kaybetmeden 5G’ye Geçmeliyiz”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-21-telekom.mp4,21.04.2015
"Emine Erdoğan, Günışığı Projesi’nin Tanıtım Toplantısına Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-20-ee-avea.mp4,20.04.2015
"""Kazakistan, Türkiye'nin Sadece Dostu ve Kardeşi Değil, Aynı Zamanda Stratejik Ortağıdır""",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-01-gidis.mp4,15.04.2015
Cumhurbaşkanı Erdoğan Kazakistan’da,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-02-varis.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, Akorda Devlet Başkanlığı Sarayı'nda",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-03-resmikarsilama.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, Kazakistan Devlet Başkanı Nazarbayev ile baş başa görüştü",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-04-basbasa.mp4,15.04.2015
"Emine Erdoğan, Dombra şarkısının söz yazarı ve bestecisi Arslan Sultanbekov'dan Dombra şarkısını dinledi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-06-ee-dombra.mp4,15.04.2015
"Emine Erdoğan, Astana’da Aljir Anıtı ve Müzesi’ni ziyaret etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-18-ee-aljiraniti.mp4,15.04.2015
"Emine Erdoğan, Kazakistan Akademik Millî Kütüphanesi’ni ziyaret etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-17-ee-kutuphane.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, Türkiye-Kazakistan Yüksek Düzeyli İşbirliği Konseyi toplantısına katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-05-anlasmalar.mp4,15.04.2015
“Avrasya’nın İki Büyük Ülkesi Türkiye ve Kazakistan’ın Büyük Potansiyeli Var”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-07-BT.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, Astana’da Vatan Koruyucuları Anıtı’nı Ziyaret Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-09-anit.mp4,15.04.2015
"Emine Erdoğan, Kazakistan Millî Müzesini ziyaret etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-14-ee-muze.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, Dombra şarkısının söz yazarı ve bestecisi Arslan Sultanbekov'dan Dombra şarkısını dinledi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-10-dombra.mp4,15.04.2015
"Emine Erdoğan, Kazakistan’ın en eski okulunda TİKA’nın açtığı el sanatları atölyelerini gezdi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-16-ee-atolye.mp4,15.04.2015
"“Türkiye, Tarihin Her Döneminde Adalet, Güven ve Huzur Kaynağı Olmuştur”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-08-forum.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, Kazakistan Devlet Başkanı Nazarbayev ile Hoca Ahmet Yesevi Türbesi'ni gezdi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-11-turbe.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, Hoca Ahmet Yesevi Camisi ve Külliyesi'nin açılışını gerçekleştirdi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-12-cami.mp4,15.04.2015
"“Hoca Ahmet Yesevi, Türkistan’dan Anadolu’ya Geniş Bir Coğrafyanın Manevi Kandillerinden Biridir”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-15-kazakistan-13-universite.mp4,15.04.2015
"Cumhurbaşkanı Erdoğan, “51. Cumhurbaşkanlığı Türkiye Bisiklet Turu” Tanıtım Etkinliğine Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-18-bisiklet.mp4,18.04.2015
"“Bizimle ve Ermeni Kardeşlerimizle Sorunu Olan Diasporadır, Ermenistan Devleti’dir”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-18-kocaeli-01-topluacilis.mp4,18.04.2015
"Cumhurbaşkanı Erdoğan, toplu açılış töreninin ardından açılışı yapılan Kocaeli Bilim Merkezi'ni gezdi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-18-kocaeli-02-mucitler.mp4,18.04.2015
"Cumhurbaşkanı Erdoğan, “Filinta” adlı dizinin setinde incelemelerde bulundu",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-18-kocaeli-03-filinta.mp4,18.04.2015
"“Bugün Çıkmaza Sürüklenen İnsanlık, Düştüğü Kör Kuyudan Kurtarılmayı Bekliyor”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-18-siyerinebi.mp4,18.04.2015
"""Türkiye’nin Geleceği İçin İhtiyaç Duyduğu Proje Koalisyon Değil, Yeni Anayasa ve Başkanlık Sistemidir""",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-19-metro.mp4,19.04.2015
100 Yıllık Destan Çanakkale,https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-20-canakkale.mp4,20.04.2015
"Emine Erdoğan, TOGEM Üyelerini Kabul Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-21-ee-togem.mp4,21.04.2015
"Emine Erdoğan, Günışığı Projesi’nin Tanıtım Toplantısına Katıldı",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-20-ee-avea.mp4,20.04.2015
"“Tarihçilerin İşini Din Adamları Aldığı Zaman, Oradan Hakikat Değil, Hezeyan Çıkar”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-04-14-tim.mp4,14.04.2015
"Cumhurbaşkanı Erdoğan ve eşi Emine Erdoğan, üzerinde isimleri bulunan iki çam fidanını valilik bahçesine dikti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-15-balikesir-01-fidandikimi.mp4,15.03.2015
Valilik Ziyaretinde Öğrencilerden Cumhurbaşkanı Erdoğan'a Perküsyon Gösterisi,https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-15-balikesir-02-perkusyon.mp4,15.03.2015
"Valiliğe giderken Cumhurbaşkanı Erdoğan, gar önünde kendisi için yapılan halk oyunu gösterisini de izledi",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-15-balikesir-03-yorukkarsilama.mp4,15.03.2015
“Bölgemizde ve Dünyada Yaşanan Dönüşümün Sancılarını Çekenler Türkiye’yi Takip Ediyor ve Rehber Olarak Görüyor”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-15-balikesir-04-acilis.mp4,15.03.2015
“Geleceğin Türkiye’sine Mevcut Sistemle Ulaşamayız”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-15-balikesir-05-Odultoreni.mp4,15.03.2015
"Emine Erdoğan, Balıkesir Gençlik Merkezi’ni ziyaret etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-15-balikesir-06-ee-GenclikMerkezi.mp4,15.03.2015
"“Çanakkale, İmanın, İnancın ve Bin Yıllık Medeniyet Değerlerimizin Ete Kemiğe Büründüğü Yerdir”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-14-canakkale-01-tipbayrami.mp4,14.03.2015
“Bizim Davamız Birliğin Davasıdır”,https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-14-canakkale-02-roman.mp4,14.03.2015
"Cumhurbaşkanı Erdoğan, Lapseki’yi Ziyaret Etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-14-canakkale-03-lapseki.mp4,14.03.2015
"Emine Erdoğan, Çanakkale Seramik Müzesi’ni ziyaret etti",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-14-canakkale-04-ee-muze.mp4,14.03.2015
"“Çanakkale, İnançla Teknolojinin Bir Savaşıydı; Bu Savaştan Galip Çıkan İnanç Oldu”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-14-canakkale-04-topluacilis.mp4,14.03.2015
"“İnsanı, Yaratılmışların En Şereflisi Gören Bir İnancın Mensupları Olarak Vicdan Pusulamızı Asla Kaybetmeyeceğiz”",https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-13-sendika.mp4,13.03.2015
Pakistan Büyükelçisinden Güven Mektubu,https://www.tccb.gov.tr/assets/resim/video-poster/2015-03-13-pakistan.mp4,13.03.2015
